payment_id,payment_type,fare_amount,promo_code
5964,card,462,tEFaO-90517
5965,card,456,ESKTq-71353
5966,card,485,
5967,mix,355,FSObq-45050
5968,card,83,QvIEv-43424
5969,gift,433,
5970,cash,255,
5971,gift,434,
5972,card,49,lLlib-77079
5973,card,222,
5974,card,299,
5975,mix,37,ntvFO-84489
5976,gift,326,
5977,mix,16,
5978,mix,267,ZVlsH-49330
5979,card,313,jcgXl-11078
5980,mix,106,PPDZV-83161
5981,mix,233,
5982,cash,143,TUbuy-47150
5983,cash,145,
5984,card,333,
5985,cash,135,CCXUC-30234
5986,cash,359,
5987,card,153,GDagu-78191
5988,mix,133,
5989,card,296,
5990,cash,244,SEGBo-46372
5991,card,479,
5992,gift,80,zpJWN-74201
5993,cash,290,
5994,gift,242,
5995,cash,446,
5996,card,338,
5997,cash,363,xNLZk-46175
5998,cash,439,mIFMj-27878
5999,mix,205,dSKoT-17295
6000,card,293,OgNAw-90657
6001,gift,32,IieRK-23999
6002,cash,163,NuJAZ-18256
6003,card,305,GYVLp-98980
6004,gift,349,ouEtT-82792
6005,card,32,hGbrq-58787
6006,gift,313,nvgQy-87835
6007,gift,145,FQZQV-53594
6008,card,149,eDfxa-89890
6009,card,120,KUPLM-22060
6010,mix,243,FpxNn-66770
6011,card,357,DTIHF-00829
6012,gift,22,
6013,cash,195,nZNPw-56699
6014,card,324,
6015,card,119,fdjXO-25547
6016,gift,275,YaiaD-87891
6017,mix,317,eXWwm-11906
6018,card,419,asgUw-69848
6019,gift,265,
6020,card,136,mGYQa-08602
6021,gift,322,
6022,gift,235,
6023,mix,485,FsQet-66466
6024,gift,8,
6025,gift,86,
6026,mix,135,YxLuK-46459
6027,mix,119,RmSbr-69755
6028,mix,435,VCAvX-44410
6029,cash,218,lxtTW-30554
6030,gift,386,
6031,gift,137,
6032,cash,159,gyJIk-65534
6033,gift,136,
6034,card,308,
6035,cash,7,
6036,cash,325,gSVzA-86218
6037,mix,459,
6038,mix,126,
6039,card,103,HnDJC-59579
6040,card,312,
6041,gift,279,
6042,cash,397,
6043,mix,328,fcfyh-85592
6044,gift,43,ZrmGg-12317
6045,card,307,
6046,cash,59,
6047,card,489,HKHyN-92684
6048,mix,436,
6049,mix,107,vCknI-04959
6050,card,295,ENUzH-60216
6051,gift,375,wAuAJ-24879
6052,card,204,
6053,gift,78,
6054,gift,489,
6055,gift,337,
6056,gift,319,
6057,cash,48,
6058,cash,469,
6059,cash,296,BfAGG-75834
6060,gift,303,zxmIO-10816
6061,card,437,OmjIG-28805
6062,card,118,
6063,mix,167,QKVnG-94979
6064,cash,71,IHUnh-06629
6065,gift,39,HPpDJ-03304
6066,card,8,nNIaJ-49703
6067,mix,289,koDDr-00097
6068,gift,194,KWwbA-58022
6069,cash,41,smPSn-69346
6070,mix,73,cjsId-03740
6071,card,74,
6072,mix,311,
6073,card,417,
6074,cash,465,IfSbC-44861
6075,cash,167,hthEL-90109
6076,cash,380,xNKch-46930
6077,gift,313,
6078,mix,149,aHfLK-13090
6079,gift,219,bjkvO-38357
6080,cash,11,
6081,cash,234,RiQXY-86197
6082,card,464,xnyfC-88539
6083,gift,38,OGWPA-18606
6084,cash,346,puECp-42101
6085,gift,64,
6086,cash,230,
6087,card,450,ZZdrl-24099
6088,card,288,Tsmlu-30488
6089,card,446,
6090,card,210,iDUte-24675
6091,cash,340,WwGTq-59690
6092,gift,71,
6093,mix,425,vUgnl-36854
6094,gift,149,ehKGw-78506
6095,mix,89,
6096,card,467,ckKYe-46912
6097,mix,404,
6098,cash,385,
6099,gift,260,UVFYS-88495
6100,card,68,
6101,cash,379,Kxjmf-56995
6102,cash,433,
6103,card,187,
6104,gift,297,
6105,mix,96,UFjxA-45777
6106,gift,103,rMjKd-43197
6107,mix,449,
6108,cash,220,
6109,cash,329,YWqlZ-21863
6110,mix,437,puXNL-18958
6111,mix,282,
6112,gift,251,
6113,card,413,Mkdjr-45533
6114,mix,253,
6115,card,469,LRQeZ-67292
6116,cash,322,
6117,gift,381,
6118,card,68,
6119,cash,417,
6120,gift,154,MTeBJ-16125
6121,gift,110,WWEoa-50389
6122,gift,194,
6123,mix,338,
6124,mix,133,
6125,gift,468,
6126,cash,439,
6127,card,497,RzBIh-93213
6128,card,481,ukMrw-17184
6129,card,122,
6130,cash,222,jgUXr-70009
6131,cash,259,
6132,mix,167,uSvdk-92432
6133,cash,212,JpGnT-06707
6134,gift,443,sITdT-96986
6135,cash,133,
6136,mix,465,
6137,gift,297,
6138,card,430,owmjK-88024
6139,cash,160,
6140,gift,42,pQAtF-76939
6141,gift,499,cNaMa-10396
6142,gift,287,
6143,gift,370,
6144,cash,51,
6145,cash,433,UfmpN-05984
6146,cash,169,PwOEY-70783
6147,card,139,
6148,mix,205,gBJeO-22312
6149,card,234,JQmzc-28544
6150,mix,398,
6151,mix,391,oLWoT-16609
6152,mix,14,
6153,gift,336,qIrUH-94172
6154,gift,109,
6155,cash,140,
6156,card,219,
6157,gift,69,IsMXb-93665
6158,mix,197,HdrsD-93915
6159,card,379,HneLi-48821
6160,cash,405,zjexT-85599
6161,gift,363,sYqxC-12975
6162,mix,380,tLWGQ-39389
6163,cash,251,bdEvK-49777
6164,mix,104,WImDf-53641
6165,cash,433,bhSDc-56296
6166,mix,78,UqYZy-90899
6167,mix,313,
6168,card,128,
6169,mix,389,
6170,gift,103,
6171,mix,76,
6172,mix,471,
6173,gift,93,NZtLO-46215
6174,card,180,
6175,mix,353,waHDe-69840
6176,cash,263,Pmzvl-20601
6177,mix,9,SFffw-53807
6178,gift,39,
6179,card,412,EQZyg-36880
6180,card,133,QiZjn-69040
6181,cash,134,
6182,mix,396,VMoYG-85324
6183,mix,278,jmdZx-11333
6184,cash,497,ZuWsj-04928
6185,gift,127,FTYNV-65792
6186,gift,137,
6187,cash,428,wvZbt-30429
6188,gift,74,vQJYv-51935
6189,mix,27,
6190,gift,23,yzufW-91159
6191,gift,117,kbVxn-06565
6192,mix,321,NsTUA-41880
6193,mix,88,
6194,cash,107,IlCtj-27575
6195,card,280,
6196,gift,131,sOuff-10105
6197,gift,385,
6198,cash,8,qWQcl-02174
6199,gift,191,
6200,gift,433,Ifhoi-45177
6201,card,226,AbvUW-52274
6202,gift,368,
6203,gift,495,
6204,gift,225,
6205,mix,224,
6206,gift,170,
6207,mix,400,
6208,cash,403,SdnWe-80055
6209,gift,499,
6210,card,415,KFQpR-10844
6211,mix,218,YYJye-87921
6212,card,17,cItTN-79725
6213,cash,206,
6214,cash,322,vVPlz-99941
6215,mix,339,ReXzw-04655
6216,cash,235,
6217,mix,151,Gcjkf-36172
6218,card,271,
6219,card,355,TABsE-40505
6220,gift,173,
6221,cash,384,Fmenk-61232
6222,gift,102,YClzd-61190
6223,gift,360,xfWag-46795
6224,card,23,hjPHv-19057
6225,mix,174,
6226,cash,83,DfdBf-88749
6227,gift,201,mFBei-78829
6228,card,18,vCDlR-70693
6229,mix,367,
6230,card,433,
6231,gift,95,gDdQv-36422
6232,mix,34,
6233,mix,467,
6234,card,148,kZeMo-28903
6235,gift,488,
6236,cash,300,HfoLy-30063
6237,card,489,SDvAr-67717
6238,cash,216,WkTVK-32867
6239,card,32,SYFpz-81942
6240,card,13,VswJf-80687
6241,card,198,EddiG-89878
6242,gift,430,
6243,mix,5,
6244,mix,127,XxTZa-08888
6245,gift,155,xGcbE-49538
6246,gift,95,iukLX-43717
6247,mix,187,
6248,gift,233,HJmdi-60256
6249,gift,175,
6250,mix,418,
6251,cash,316,kfFWF-22447
6252,card,282,
6253,cash,287,CBMPV-50643
6254,cash,112,
6255,card,368,glaDm-30303
6256,card,467,
6257,mix,376,
6258,gift,345,ZjQfa-02191
6259,gift,19,BOBTK-40995
6260,mix,64,
6261,mix,375,BTLYN-14223
6262,card,383,tMPtz-27613
6263,card,321,lfVSZ-69555
6264,cash,329,KoRUx-04307
6265,card,500,
6266,mix,261,kwwsB-10537
6267,gift,500,ssgmf-42158
6268,cash,249,
6269,mix,232,
6270,mix,490,AVudM-04989
6271,cash,72,EhhmU-38172
6272,card,450,
6273,card,280,PSHmJ-28716
6274,gift,418,xumlp-85350
6275,cash,37,
6276,card,324,
6277,card,150,EAghL-26025
6278,card,147,agFls-21267
6279,mix,202,wjkIH-07951
6280,cash,234,zimmw-06382
6281,card,484,
6282,mix,10,rLPkg-61291
6283,gift,300,
6284,cash,476,DenYX-86947
6285,mix,204,
6286,gift,162,EPWdi-98672
6287,card,91,
6288,mix,119,
6289,cash,476,DGNfs-88659
6290,gift,382,
6291,cash,47,
6292,card,398,
6293,gift,253,hVuWj-70457
6294,mix,381,
6295,card,469,
6296,gift,95,
6297,gift,19,EghMA-36414
6298,gift,296,ijHVS-37695
6299,cash,447,
6300,gift,365,
6301,gift,357,zCime-70641
6302,gift,189,VHQWc-39536
6303,card,212,
6304,cash,471,tWelv-44909
6305,card,36,
6306,mix,302,SmStz-48256
6307,gift,479,
6308,mix,435,
6309,gift,52,
6310,gift,183,
6311,cash,36,
6312,gift,320,mGiFA-38028
6313,card,29,AarlC-07081
6314,card,262,
6315,card,274,ALEFK-16824
6316,mix,330,
6317,cash,129,
6318,card,99,aeGbf-04864
6319,gift,7,AFJnE-84071
6320,mix,103,
6321,card,90,
6322,cash,225,
6323,card,48,yxqDR-26542
6324,cash,271,qOshm-81541
6325,gift,443,wchPA-56120
6326,gift,403,
6327,mix,133,
6328,gift,300,
6329,card,48,AQoCS-52817
6330,cash,386,
6331,mix,82,
6332,mix,124,zMQBg-23225
6333,mix,435,
6334,gift,416,upXCP-02333
6335,card,458,
6336,card,99,
6337,card,75,iBnrj-24935
6338,cash,408,VbLos-12459
6339,card,93,
6340,card,309,izMLb-30296
6341,card,330,rRROp-89616
6342,mix,260,IFXCz-51757
6343,card,242,
6344,cash,407,
6345,card,119,pUCYL-42812
6346,cash,116,QwrlI-17653
6347,gift,240,hHiGV-26419
6348,mix,206,uJkHe-89059
6349,cash,166,dnlGK-94524
6350,card,431,uOtZq-20694
6351,card,387,AonBw-01988
6352,cash,50,Zlanb-09474
6353,cash,28,eypbq-07939
6354,cash,195,MMULJ-58787
6355,cash,376,vgmfd-44519
6356,cash,370,mjlgQ-20692
6357,card,110,
6358,cash,437,
6359,mix,443,
6360,gift,282,
6361,cash,269,
6362,cash,353,qUAFd-39976
6363,card,148,nUMBQ-55846
6364,cash,11,
6365,cash,403,
6366,mix,481,
6367,mix,359,
6368,mix,190,QzYgJ-29644
6369,mix,457,
6370,cash,397,
6371,cash,67,
6372,gift,386,
6373,card,96,yraBu-79138
6374,card,297,ZmIbh-70169
6375,card,89,zGFWC-06708
6376,cash,433,AYDlr-49098
6377,mix,57,ZJEbI-89018
6378,mix,205,
6379,card,102,
6380,mix,455,lbYZh-90192
6381,gift,72,KJxFw-39719
6382,card,106,
6383,gift,201,
6384,cash,389,EBcyo-53454
6385,card,455,ayzdB-91145
6386,mix,179,
6387,cash,185,Uevqj-34277
6388,card,494,EdkHA-59491
6389,cash,93,
6390,cash,367,
6391,card,212,nORhm-32544
6392,cash,466,
6393,gift,134,HwAxF-26056
6394,card,201,
6395,mix,162,lgJsi-21573
6396,card,232,Hpiri-35699
6397,gift,15,pQLxF-32327
6398,mix,98,TfazR-84394
6399,gift,244,
6400,cash,168,bsupS-05747
6401,gift,196,WWGIz-69207
6402,mix,124,
6403,cash,338,
6404,card,222,
6405,gift,159,
6406,mix,288,
6407,mix,414,
6408,card,105,
6409,gift,327,
6410,cash,351,WVfRn-35610
6411,cash,300,
6412,gift,134,
6413,cash,158,TjtWw-38033
6414,mix,462,
6415,mix,168,
6416,gift,67,
6417,gift,227,XyLmB-15505
6418,mix,201,
6419,cash,480,NMYXy-58599
6420,cash,372,qXFmI-49645
6421,card,94,
6422,gift,98,CzwHl-09275
6423,cash,193,
6424,mix,113,KxfCT-48234
6425,gift,167,
6426,card,150,EehOl-23498
6427,mix,5,lMMPH-39439
6428,card,256,epHJh-82376
6429,cash,142,WbMqr-04705
6430,gift,246,ofMyb-24067
6431,cash,379,kRgGB-60553
6432,mix,199,ddEwm-26783
6433,mix,290,eqcjM-19861
6434,card,222,
6435,card,264,
6436,gift,461,fVSGo-46037
6437,gift,57,ZjeAV-98945
6438,gift,98,RwTrC-42292
6439,card,248,lKpZF-84356
6440,gift,491,wCAIG-87599
6441,mix,267,
6442,gift,261,cjEtf-66291
6443,cash,177,xgJRt-59815
6444,card,36,sokdZ-41603
6445,card,353,
6446,gift,397,
6447,card,174,WEYZy-21975
6448,gift,487,
6449,cash,187,
6450,mix,467,CiQIh-25435
6451,mix,194,UzpDK-98323
6452,mix,150,UFFkY-09102
6453,gift,378,KxwFk-85750
6454,card,488,
6455,gift,477,aWywJ-43062
6456,card,494,
6457,gift,430,
6458,cash,412,KXNOb-37308
6459,gift,405,
6460,card,463,
6461,card,133,
6462,cash,272,
6463,gift,90,KONHX-46860
6464,gift,140,
6465,card,90,Vporr-99720
6466,cash,367,
6467,mix,212,
6468,cash,255,alqyV-58141
6469,card,336,HRIGb-17221
6470,cash,26,
6471,gift,424,iZBat-80595
6472,gift,207,sLjym-00892
6473,cash,367,
6474,cash,215,
6475,gift,368,ATbUZ-83807
6476,mix,32,
6477,card,323,
6478,cash,418,RtQNG-33754
6479,gift,279,lShiR-30984
6480,mix,122,SDAQK-25453
6481,gift,365,vuGGr-84639
6482,card,441,lxVng-13602
6483,mix,82,
6484,gift,32,ySwnd-39564
6485,gift,366,
6486,gift,247,
6487,cash,102,
6488,card,426,
6489,cash,399,PXCcW-98319
6490,gift,254,WGTVo-07254
6491,mix,205,
6492,card,380,pUpWi-34414
6493,mix,96,BxFLC-27050
6494,mix,206,
6495,cash,317,
6496,gift,351,
6497,gift,461,Jknhq-16581
6498,cash,177,
6499,gift,394,
6500,gift,444,
6501,cash,249,
6502,mix,431,
6503,card,12,HwLwG-06467
6504,card,38,
6505,cash,346,
6506,cash,194,
6507,card,477,
6508,card,467,CCYLE-35808
6509,cash,60,BSxjQ-08812
6510,gift,134,
6511,gift,262,
6512,mix,235,zuxbg-19659
6513,card,461,
6514,gift,490,gTOlW-14348
6515,mix,360,KxaBK-83339
6516,mix,400,
6517,mix,34,Yqohd-09568
6518,gift,111,
6519,mix,250,jJbpQ-04282
6520,cash,9,wQvTT-82075
6521,mix,335,KrrGG-52323
6522,cash,110,RuVcG-08983
6523,mix,6,
6524,card,398,HsmWO-93097
6525,card,107,
6526,mix,8,BOPlK-42959
6527,cash,490,UMUWo-46457
6528,cash,303,
6529,gift,109,
6530,gift,118,
6531,gift,469,
6532,cash,66,EJBlI-89613
6533,mix,156,
6534,mix,402,
6535,card,200,nBWqh-68954
6536,mix,178,EyQHs-83651
6537,card,284,WFdJP-70107
6538,gift,154,pJoEi-88418
6539,gift,441,
6540,card,320,
6541,card,244,
6542,card,336,
6543,cash,146,
6544,cash,171,
6545,gift,335,chBHF-56830
6546,cash,174,
6547,gift,98,XdKGw-69896
6548,card,103,
6549,cash,85,
6550,gift,293,
6551,gift,223,
6552,mix,154,bvnES-94771
6553,card,369,
6554,gift,76,lojiN-62101
6555,cash,43,
6556,gift,464,SkJnU-08283
6557,cash,300,
6558,gift,337,rYrqP-24263
6559,mix,488,
6560,card,5,RKakO-17631
6561,card,71,ivXbO-87291
6562,gift,104,
6563,mix,500,FATuj-20281
6564,cash,117,
6565,gift,482,QlCgr-09264
6566,mix,426,tPjvj-45357
6567,card,240,
6568,mix,441,Tthqa-75056
6569,cash,173,
6570,cash,111,kDoJn-11563
6571,card,239,pvcxE-52413
6572,gift,355,
6573,mix,94,QGxeA-26526
6574,mix,38,aktuu-45374
6575,cash,30,jKPmr-16068
6576,cash,287,aGzQc-43228
6577,mix,210,
6578,cash,319,
6579,cash,439,
6580,cash,459,
6581,card,103,
6582,card,308,eDhPn-00103
6583,mix,348,
6584,card,9,
6585,cash,241,PDZIp-84642
6586,gift,390,
6587,cash,113,
6588,cash,64,
6589,gift,372,GWuMb-16233
6590,mix,29,NLogH-37107
6591,card,131,oWRPc-35147
6592,card,169,KTVbI-94890
6593,gift,131,KMwGA-36690
6594,mix,141,
6595,cash,148,
6596,mix,483,hhMPM-83670
6597,mix,323,epQOV-10571
6598,cash,59,szOeD-66417
6599,gift,66,
6600,card,499,GsRki-56555
6601,card,427,ONCrp-46746
6602,gift,130,eBTKE-51910
6603,mix,348,FVrOE-64023
6604,mix,427,
6605,mix,272,
6606,card,7,PoVoS-75464
6607,cash,460,TPYJj-47829
6608,cash,425,KVFPX-16233
6609,card,173,tdtoD-94315
6610,card,320,
6611,card,316,FUwhF-10869
6612,cash,27,
6613,mix,137,XcPpu-55514
6614,cash,252,aSjGe-00134
6615,cash,110,
6616,cash,341,
6617,mix,60,lfQnb-41547
6618,card,30,FuUNI-48253
6619,cash,421,
6620,cash,44,
6621,mix,103,
6622,gift,118,pXKWd-12141
6623,gift,111,
6624,gift,92,
6625,card,244,
6626,card,21,
6627,cash,245,WznIU-06135
6628,cash,330,
6629,gift,417,FbHOJ-66691
6630,cash,416,
6631,cash,156,
6632,card,165,
6633,cash,456,taexb-74561
6634,gift,433,
6635,gift,139,
6636,mix,341,
6637,mix,56,
6638,mix,213,WraxS-89927
6639,card,431,YFczL-51411
6640,card,152,
6641,cash,371,
6642,gift,407,QKZST-63479
6643,gift,270,
6644,card,463,TUaIF-22869
6645,cash,273,
6646,gift,491,
6647,gift,419,
6648,gift,277,
6649,cash,454,zoNvG-66414
6650,mix,327,
6651,cash,279,rFFNM-06525
6652,gift,189,uzsXj-77276
6653,gift,282,EuGPW-48608
6654,card,429,vDYTd-07819
6655,cash,225,wnKVK-51793
6656,gift,319,
6657,gift,480,
6658,card,292,
6659,gift,136,jYmfI-38982
6660,mix,153,eeVxI-33825
6661,card,188,fgimh-57028
6662,card,104,vtsaQ-16477
6663,card,492,
6664,gift,38,mmwlF-74874
6665,gift,473,spAlz-96054
6666,mix,90,uTlso-01050
6667,cash,62,iBVUy-72277
6668,cash,54,
6669,card,314,
6670,gift,411,
6671,cash,100,
6672,cash,24,
6673,card,324,CLTNa-44056
6674,cash,385,
6675,card,377,Zougm-82927
6676,card,6,oCjRS-09099
6677,gift,121,
6678,cash,180,IogbA-00371
6679,cash,88,
6680,card,246,CMxLJ-60830
6681,gift,471,
6682,card,57,RXLfP-40445
6683,cash,323,aNVnp-86196
6684,card,183,
6685,gift,414,
6686,cash,17,
6687,card,79,
6688,gift,46,AkJvN-43624
6689,mix,158,
6690,gift,26,
6691,gift,441,amsaP-54487
6692,cash,252,QaiMk-16724
6693,mix,173,
6694,mix,456,
6695,mix,438,
6696,card,208,EfCun-63613
6697,cash,172,KTDPt-04631
6698,gift,125,QsLQD-08340
6699,card,129,
6700,cash,81,TDMiL-40279
6701,cash,497,
6702,card,85,
6703,mix,8,cfuTo-44130
6704,card,297,
6705,cash,206,
6706,card,112,USofV-43810
6707,card,335,cFYIb-08917
6708,cash,437,
6709,cash,250,
6710,gift,12,
6711,card,379,
6712,mix,302,
6713,cash,336,Tyskp-66512
6714,mix,77,jKeyc-19229
6715,gift,180,VNsTZ-72215
6716,gift,220,
6717,mix,99,
6718,cash,251,
6719,cash,18,
6720,mix,228,
6721,cash,8,CAWjP-35963
6722,card,444,
6723,gift,335,
6724,card,206,
6725,cash,36,
6726,gift,231,WElfr-08524
6727,mix,412,LnksC-59193
6728,cash,116,
6729,mix,324,
6730,card,136,
6731,cash,497,
6732,mix,496,sFIgG-72259
6733,gift,252,idizR-80863
6734,card,342,
6735,gift,183,UxyYy-17994
6736,mix,40,nkWXQ-53289
6737,card,435,hPgeq-19574
6738,gift,91,VmDOg-45259
6739,card,28,
6740,gift,72,BnWLe-64369
6741,card,329,BCCMn-87283
6742,mix,189,
6743,card,40,fgNBG-28694
6744,gift,205,UMbCO-24233
6745,cash,80,zLaRa-51281
6746,mix,377,pNGgo-51862
6747,card,313,XxOnI-67251
6748,card,273,AHZBX-99331
6749,cash,273,
6750,gift,156,cIdWh-75482
6751,gift,120,
6752,card,186,
6753,card,72,
6754,cash,436,
6755,cash,83,
6756,mix,74,
6757,cash,141,
6758,mix,212,
6759,card,79,Fpfum-92858
6760,mix,239,
6761,gift,38,UqvsF-13966
6762,gift,300,
6763,mix,374,IZRVd-97453
6764,cash,359,
6765,gift,114,VPyDR-14205
6766,cash,343,
6767,gift,218,xfAsb-08694
6768,mix,387,meWDa-38211
6769,card,359,lhWFG-18391
6770,card,376,QYLEI-51106
6771,mix,311,
6772,gift,82,
6773,cash,211,XuZxC-35112
6774,gift,270,
6775,mix,101,SDlmg-96791
6776,card,99,
6777,mix,242,oJDSH-59693
6778,card,54,BECUB-50311
6779,card,285,
6780,cash,53,yHUsg-13076
6781,mix,282,zqybD-29856
6782,cash,146,
6783,card,337,BKDit-75282
6784,gift,36,
6785,card,258,
6786,card,180,
6787,mix,302,
6788,gift,358,kCAIa-57782
6789,mix,257,
6790,card,216,
6791,gift,323,wPzqn-82962
6792,cash,119,
6793,card,84,
6794,mix,115,zKogH-39004
6795,gift,208,JWSgL-47485
6796,mix,71,uhETL-94284
6797,card,253,
6798,card,395,JCrnC-99966
6799,card,315,
6800,gift,120,CnXHG-62454
6801,mix,369,
6802,mix,431,
6803,card,114,
6804,gift,91,
6805,card,461,
6806,mix,322,eBCop-72154
6807,mix,230,BWryC-64727
6808,cash,96,
6809,cash,294,
6810,cash,440,KnUBv-71940
6811,cash,125,bPVYW-93507
6812,card,56,CsNHT-15583
6813,cash,339,
6814,mix,103,
6815,gift,188,
6816,gift,72,aiKgg-78802
6817,mix,183,cjLfX-60534
6818,cash,56,awXlw-34542
6819,cash,45,
6820,card,117,Jbhhq-38068
6821,cash,313,qJFTT-68200
6822,cash,280,NziNJ-50330
6823,gift,191,eHMpI-28230
6824,mix,492,
6825,gift,59,dwdmG-68748
6826,card,226,FrTyW-29965
6827,cash,50,
6828,gift,193,ZzZHI-13029
6829,mix,83,fhmdp-01856
6830,card,263,
6831,cash,367,XwDeE-16121
6832,gift,178,iuUrJ-89605
6833,cash,157,yhJRc-25516
6834,mix,103,stJjY-94968
6835,cash,78,
6836,card,194,aXpVK-21880
6837,cash,9,vorji-78445
6838,mix,244,
6839,mix,147,OqUJA-49494
6840,card,95,rCxyh-19092
6841,cash,288,mtIPv-98322
6842,cash,409,PzGkd-80489
6843,mix,456,
6844,gift,169,
6845,gift,165,CoPhV-60276
6846,mix,424,
6847,mix,377,JRjOt-80860
6848,gift,209,mCcLW-85541
6849,gift,7,
6850,cash,129,
6851,cash,495,FRTjV-45396
6852,cash,471,
6853,mix,201,
6854,card,418,
6855,card,33,TaTDc-38063
6856,mix,419,
6857,gift,142,VQONb-30703
6858,cash,322,
6859,card,158,WRfig-54088
6860,mix,305,
6861,mix,208,nCltV-31696
6862,gift,370,GVfOg-57230
6863,gift,395,HKRtg-37473
6864,card,177,
6865,card,78,NzCdH-00830
6866,card,97,yVMfe-46670
6867,gift,448,
6868,gift,304,
6869,card,95,
6870,gift,118,
6871,gift,265,
6872,mix,110,HtjUM-48308
6873,cash,252,
6874,mix,298,
6875,card,415,VMJWc-32143
6876,cash,120,
6877,mix,200,JZqAW-69533
6878,card,51,
6879,gift,231,
6880,card,241,JyWIn-40486
6881,mix,251,
6882,mix,482,BOgRH-93907
6883,cash,331,Vhrtw-39515
6884,mix,129,YnZbc-94742
6885,cash,284,VRqXW-76549
6886,gift,205,DEJJx-19831
6887,gift,30,
6888,gift,409,
6889,card,6,LnPaj-57405
6890,gift,434,
6891,card,279,
6892,cash,69,gPOWo-29124
6893,cash,142,axXHR-55864
6894,gift,412,
6895,gift,7,
6896,gift,457,
6897,mix,78,LrdfI-42454
6898,cash,370,
6899,card,329,
6900,card,149,QxPDJ-42740
6901,cash,464,dWOFX-95445
6902,gift,241,KqaHL-79748
6903,mix,370,
6904,gift,95,
6905,mix,199,
6906,card,438,hupHb-34165
6907,card,403,OEtck-84957
6908,cash,199,iHEsV-36261
6909,cash,397,FmSZe-12437
6910,cash,223,
6911,cash,162,cQYCr-56146
6912,gift,53,DJAYy-11160
6913,gift,167,dImoK-44943
6914,card,20,Bcrcu-14379
6915,card,16,fQVtw-54290
6916,mix,424,HQeKD-85576
6917,gift,229,
6918,mix,209,dvpgs-23662
6919,gift,150,BFdTW-32487
6920,mix,77,NiKxH-14032
6921,gift,273,JzpUB-11740
6922,gift,226,
6923,gift,66,lMBUm-54439
6924,cash,366,
6925,cash,232,XmnkU-50014
6926,cash,6,
6927,gift,174,
6928,mix,207,sVzXo-68160
6929,cash,13,
6930,gift,147,
6931,gift,103,fUSUk-58950
6932,mix,29,
6933,cash,104,ZBpTR-91755
6934,cash,74,iFFYM-35450
6935,gift,212,yhRah-70111
6936,card,370,vZNZJ-67947
6937,gift,355,
6938,gift,174,wcNCJ-17068
6939,card,489,
6940,cash,28,
6941,gift,202,
6942,mix,408,
6943,gift,221,
6944,cash,291,cZQSK-20757
6945,cash,330,IkmAy-67035
6946,card,489,
6947,mix,448,
6948,cash,332,
6949,cash,494,
6950,card,395,
6951,card,127,
6952,gift,384,
6953,cash,185,
6954,card,384,NjwRT-37657
6955,card,7,
6956,gift,18,eEyNp-85574
6957,mix,97,
6958,mix,192,
6959,cash,315,
6960,card,24,
6961,gift,53,WGdwa-14850
6962,card,400,
6963,card,358,mCzqJ-21131
6964,cash,147,kKuFe-66458
6965,gift,100,
6966,mix,419,rWxqh-07490
6967,gift,336,EEDAa-19369
6968,cash,353,INRAb-68451
6969,card,110,
6970,card,95,
6971,card,157,
6972,cash,365,KKCHT-03398
6973,mix,405,
6974,cash,53,ElZOZ-61937
6975,gift,102,
6976,mix,312,qJjdh-23365
6977,cash,310,
6978,card,26,
6979,mix,40,EcpDu-04972
6980,card,24,WKyyY-62519
6981,cash,333,dqrvA-79899
6982,gift,314,
6983,mix,353,
6984,gift,155,cqgKb-07073
6985,cash,385,
6986,gift,137,KfItP-36397
6987,gift,232,
6988,gift,302,Gsssy-98652
6989,gift,293,
