vehicle_id,licence_plate_num,manufacturer,model,manifacture_year,car_policy_num,car_type,fuel,seats_num,kids_seats_num,wheelchair_seat
6311,59J WZ8,"Wyatt, Allen and Ward",maybe,1996,KWXV64758323551660,high,hybrid,7,2,False
6312,3DSR907,Romero-Garcia,test,1995,IKZK37168309092331,normal,hybrid,2,1,False
6313,ZMZ 667,"Harris, Holt and Gould",themselves,2018,HUSR67020581171836,normal,hybrid,4,2,False
6314,ZPC-5276,Kim PLC,movie,2023,KJRO78375683118551,normal,electric,7,1,False
6315,KLM 297,"Gross, Brooks and Warner",pretty,2010,WRUU58067354952390,normal,electric,7,1,False
6316,79N 251,"Hayes, Adams and Cameron",few,2003,HRSG61208454278381,high,hybrid,3,2,False
6317,51YY817,Martin-Jones,relationship,1995,HIBA19941366574485,normal,electric,6,1,False
6318,3Z 2Y6LQG,Marshall-Jackson,dinner,2023,IYYX18120800672219,high,electric,5,0,True
6319,6TI T22,Hayes PLC,book,2019,XDGK33523992535509,normal,electric,7,1,True
6320,7U QB458,"Pollard, Bennett and Hardin",environment,2013,XICU32819067926115,high,hybrid,8,0,True
6321,7U 7G3CJZ,"Lewis, Page and Carr",address,2014,GZNM78033241280720,high,electric,6,1,True
6322,760306,"Burns, Cox and Ramos",will,2002,TJHZ16545721844972,normal,diesel,6,0,True
6323,5MEF465,Miller-Sanchez,reduce,2004,IQLV09223582745855,high,electric,2,1,True
6324,62A B79,Lamb-Harris,throw,2007,TIKR54640420736943,normal,hybrid,4,1,True
6325,0ZZ3596,Washington and Sons,between,2013,BJAF18779987286304,high,electric,6,1,False
6326,5LX 110,Atkinson Inc,religious,2006,QGHN10752732491970,high,hybrid,5,0,True
6327,9513 SP,Stanley-Davis,soon,2012,VGVL92509109876831,normal,hybrid,2,1,True
6328,569VM,"Thomas, Wilson and Thomas",song,1993,OIPY20163322135053,high,electric,8,1,True
6329,64-QG52,Weaver-Rodriguez,role,1990,RORU51524284225576,high,electric,5,1,True
6330,9V PA215,Hatfield PLC,character,2012,BVUU43322427227167,high,hybrid,2,1,True
6331,2YQP035,"Davis, Wallace and Lopez",decision,2003,CIDN21010682217087,high,hybrid,5,1,False
6332,SCJ 4127,White LLC,court,1999,RFLC59701770436350,normal,diesel,6,1,False
6333,789Q6,"Santos, Robinson and Smith",cause,2014,YMHP38881138070698,high,hybrid,7,0,True
6334,09Q Y02,Campbell and Sons,our,2005,FGHA42750706542564,high,hybrid,3,2,False
6335,2C PS168,Greene Group,past,2021,TWEG48903399117708,high,diesel,4,0,False
6336,33-GX20,Jackson-Tran,century,2010,FTOL86810971031917,high,hybrid,2,0,True
6337,9J E1097,Gamble Ltd,western,1991,BTFG21216284188856,high,electric,7,1,False
6338,DTS-8735,Davis LLC,of,2008,KYMN68730187400073,normal,diesel,5,2,True
6339,I77-49E,"Johnson, Perez and Johnson",protect,2009,VCTK60327514779888,high,electric,3,0,True
6340,1LN3257,Castro Group,scene,2023,FSMH91554001716034,normal,electric,6,2,True
6341,522XXX,Graham-Baker,sound,2010,PYLB41288883510241,normal,hybrid,3,1,True
6342,FWE-1867,Johnson-Jensen,head,1992,FSHN61959883976221,high,diesel,7,1,False
6343,IDB 877,Elliott-Horton,positive,2015,XUGB45394109305688,high,electric,5,0,False
6344,EA4 5900,Payne-Hunter,visit,2019,XWMO88735474744569,normal,electric,3,0,False
6345,02L FI7,"Thomas, Lowe and Roberts",any,2005,UJEQ82187730555199,normal,hybrid,3,0,False
6346,1-1240G,Lopez LLC,year,2004,BRFP46901806176830,high,diesel,8,0,True
6347,7582 LV,"Duke, Orozco and Parks",against,1994,XNPG21071184439483,normal,diesel,6,1,False
6348,FP 7412,Fuller Group,between,2012,GYXY72473881976291,normal,electric,8,2,True
6349,X26 7NG,Compton Group,particularly,2000,AUCL74445680317756,normal,diesel,6,2,False
6350,606 AA0,"Gutierrez, Wise and Smith",wear,2019,BKTN80676636116438,high,diesel,6,1,False
6351,IGS6582,Bell-Daniel,door,2007,VSKU81234208609509,high,hybrid,5,0,False
6352,416EXX,"Holland, Burke and Steele",care,1996,DWMX87275349105911,normal,hybrid,6,2,False
6353,YYT-2623,"Owens, Padilla and Lee",message,1995,YONA31485837350886,normal,hybrid,2,2,True
6354,F40 6UZ,Osborn-Hines,better,1994,KWWM83498254525664,high,diesel,3,1,True
6355,471-SIR,Garcia-Howard,involve,2021,OEYP79078549403726,high,hybrid,5,0,True
6356,MLB 281,Lester Ltd,although,2000,ENVQ06865715641352,high,electric,3,2,False
6357,IBQ-758,"Blanchard, Holland and Walsh",order,2004,DFDK16627162409469,normal,electric,6,1,True
6358,HIC 287,Kim Group,simply,2007,TOUN72260510089607,normal,diesel,2,1,False
6359,683 5ZH,Levy Group,join,2023,KCOV36655781918892,high,hybrid,3,1,True
6360,125 ICZ,Fowler PLC,street,1995,AVMM96533124471471,normal,electric,2,0,True
6361,8S Z2083,"Hoover, Gonzalez and Collins",program,2020,ITMF26531961154869,normal,diesel,8,1,True
6362,P51 7MS,Davis Group,indeed,2010,RGKE32966399482771,normal,diesel,7,2,True
6363,2Y E6197,Pena-Hernandez,focus,2018,KMCA88460450813369,normal,diesel,6,2,True
6364,58-06741,Morgan LLC,change,1997,QJUT48466353529216,normal,electric,4,1,True
6365,746SOP,"Davidson, Collins and Stewart",from,2014,ZNZT57950475136937,high,diesel,6,0,False
6366,ABL-8901,Anderson-White,dog,2012,ENSW26168189582137,normal,hybrid,6,0,True
6367,GMJ-919,Mccall PLC,admit,2010,NVAW86569495980458,high,electric,2,1,True
6368,085JSX,Coleman Inc,purpose,2022,SQJI24885404802733,high,hybrid,6,2,True
6369,B 743385,Garner-Wheeler,strategy,1993,IZRX46705776511945,high,diesel,5,1,True
6370,HHB-0857,Morris Ltd,answer,2020,VLJO49203145888242,high,electric,4,2,False
6371,KBR-460,Long Ltd,debate,2023,GTAI67065860227740,high,electric,2,0,False
6372,QPW-5127,Warner-Davenport,person,2019,IDWG39048216652994,high,electric,2,1,False
6373,7-3799J,Kemp Group,exist,1993,MRKC78314467713553,normal,diesel,4,1,False
6374,747-DVP,Chase-Vance,message,1999,WHMV64531125964252,normal,electric,4,0,False
6375,774 KWA,"Buchanan, Ellis and Owens",prevent,1999,BDNH78247591517582,high,hybrid,8,0,False
6376,LTD 834,"Pratt, Parker and Estes",range,2014,VKVM68223910137814,high,hybrid,6,1,False
6377,863 MJS,Wood Inc,none,1997,NNAP79830721247517,normal,electric,6,1,False
6378,ZDI-7136,Garcia LLC,exist,2010,EANW79273762538132,normal,diesel,7,1,True
6379,751 CXO,"Smith, Walker and Whitaker",official,2017,TXTA45385331798626,high,hybrid,5,2,False
6380,IEN 082,"Montoya, Morales and Garcia",rock,2013,RHKQ54962778110333,high,electric,4,2,False
6381,DFV3884,"Sanford, Shaw and Campbell",there,1999,DLDU21794081186939,high,diesel,3,0,False
6382,002 4LU,Hall-Terry,pass,1991,TFAZ35067274699183,normal,diesel,6,1,False
6383,DDQ9254,"Romero, Richmond and Cameron",make,2022,HBFZ70516914417940,high,diesel,6,0,False
6384,DNJ-485,Bolton Inc,decision,2020,FGMS02435399263733,high,diesel,7,1,True
6385,88T R17,Barber-Peck,its,2006,TDTC19270156648511,high,hybrid,3,2,True
6386,VH-6874,"Wade, Stein and Williams",to,2009,GNOI22149072831919,normal,hybrid,4,1,False
6387,2UI4717,Hill-Bennett,least,1990,TQCW88666415618093,normal,diesel,5,0,True
6388,6Q329,Best Ltd,wish,1999,HVUL77243859814085,high,hybrid,7,0,False
6389,864-VRTF,"Bailey, Greer and Ramos",buy,2013,BHMO42096940032791,normal,electric,2,0,True
6390,5O 2842H,Hodge and Sons,start,1990,XRDF80320907395662,normal,electric,2,1,False
6391,8GH 383,Rocha and Sons,well,2006,SWRW69831462437133,normal,hybrid,8,1,False
6392,EN 58958,Thompson Ltd,prevent,1996,KIQK42095761470396,normal,diesel,7,0,True
6393,484 ZSQ,"Barnes, Tran and Spencer",general,2022,BJEE06364304055002,normal,hybrid,5,0,True
6394,427705,Brown-Bailey,energy,2009,QFOA52360630278702,high,diesel,8,2,True
6395,HRZ 753,"Johnson, Wilkerson and Taylor",simply,2016,QVNV28312339310033,normal,hybrid,3,0,True
6396,KU6 E3P,Rodriguez-Cortez,young,2021,ABDP04411167377211,high,electric,4,1,False
6397,970-ARL,Ashley-Brown,technology,2003,QNCW89025171818827,high,electric,7,0,True
6398,8M 3R9YXE,Watson and Sons,Republican,2006,FYYT46338046079004,normal,electric,6,1,False
6399,0-C3394,Carter-Jones,shoulder,2019,VSBV11419097935456,normal,diesel,3,0,True
6400,98B 3335,Johnson-Tanner,current,1998,CVQP56030883726877,normal,electric,7,2,True
6401,574450,Calhoun-Hahn,dark,2015,LROM41949327506731,normal,electric,4,2,True
6402,052 1YL,"Robbins, Lee and Thompson",news,1999,VSJW50771250033130,high,electric,7,2,True
6403,0-0698Z,Mills LLC,chair,2017,IFEB32089863268458,high,diesel,3,0,False
6404,3ICT 46,Patterson LLC,place,2012,NAXO73226468177491,normal,electric,3,2,False
6405,DBD6976,Martinez Inc,floor,1998,WFBC65190661722833,normal,diesel,8,0,False
6406,UNA-4592,Lin Inc,identify,2001,GKCY21170883744213,normal,diesel,2,2,True
6407,61JF3,May PLC,analysis,1999,ETUI26911706459953,high,diesel,4,0,False
6408,HKG-552,"Sanchez, Rhodes and Flores",key,2001,QGMO64342659034237,normal,hybrid,5,0,True
6409,567 2PR,Moore Inc,cover,2015,LPID51172482670595,normal,electric,8,1,False
6410,35H 4658,Delgado-Stone,name,2021,SKMG15637355595486,high,hybrid,5,2,True
6411,184 LNG,"Harrison, Higgins and Kirby",show,1995,REIA60120105369277,high,electric,2,2,True
6412,5-V6503,Evans-Obrien,instead,2022,SBAF56386416178334,normal,electric,5,1,False
6413,36-12198,"Lewis, White and Pratt",production,2022,MLIA80566306378855,high,electric,6,1,False
6414,14V A17,"Price, Torres and Marsh",nor,2021,YYNI15358081312361,normal,hybrid,5,2,True
6415,461-OBI,Cline Inc,but,2020,ERBB79435460763298,normal,electric,6,1,True
6416,72-01454,"Chen, Montoya and Jackson",city,2020,QCHC64679397350052,high,electric,4,0,False
6417,4P J1512,"Murray, Douglas and Benson",her,2009,VCBG01167190373652,high,electric,8,1,True
6418,CMC-844,French PLC,born,2007,IIRM22806698508210,high,electric,2,2,True
6419,TNQ A79,Valdez PLC,line,2005,LKCP38417978099953,normal,hybrid,6,1,True
6420,4-9669X,Andrade-Brown,former,1991,GHVN37589307016524,high,diesel,7,0,False
6421,QZF C34,Kaufman-Miller,attention,2018,WIML42546496361319,high,electric,2,0,False
6422,U73 3HU,Alvarez and Sons,point,1998,TRBN54546044780038,normal,hybrid,5,0,False
6423,PFQ 619,"Garcia, Jones and Krueger",subject,2022,ABUK18650851210451,normal,electric,2,0,True
6424,251 IE9,Mooney LLC,report,2014,QIAI67718190267968,high,electric,2,0,False
6425,SS 05148,Williams-Richards,medical,2004,YRQF46623457698148,normal,hybrid,2,1,True
6426,2KP40,Cooper-Simmons,compare,2013,CIUX95723407596088,high,electric,6,1,False
6427,2UN 941,"Smith, Moore and Mason",image,2012,LUJV91585897731652,normal,electric,5,1,True
6428,DUY-4585,Hunt-Leon,fact,2018,LSXZ40619234172321,normal,diesel,3,1,False
6429,0KJ 093,"Peterson, Johnston and Ryan",kitchen,2023,MTPJ39678956216439,high,electric,3,0,False
6430,CW0 K4K,"Barrett, Goodman and Vazquez",scene,2006,LKFS86878539777547,high,hybrid,4,1,True
6431,W23 9XS,Simpson Group,she,2016,CYOG32430551343776,high,electric,2,2,False
6432,3MN4369,Manning-Hart,memory,2022,IDGO83103833660886,high,diesel,3,0,True
6433,VER 826,Weaver Group,star,2008,AEIQ01145860021174,high,hybrid,2,0,True
6434,FJV 902,Brady-Patterson,option,2004,RPMO28608662906365,high,diesel,7,1,True
6435,L 625764,Walker and Sons,dinner,2003,DSBE81773143036324,high,hybrid,6,0,True
6436,KCK 132,"Harrison, Gaines and Lawson",whole,2008,NOZV67014498042448,high,hybrid,3,2,False
6437,234555,"Foster, Gilbert and Griffin",almost,2012,XIMW99339820745764,high,hybrid,5,0,True
6438,9QM 859,"Wade, Moreno and Miller",else,2019,VPDH98054789949995,high,hybrid,8,2,True
6439,9939,"Moore, Lee and James",second,2003,WJNF57371913817161,high,diesel,5,2,False
6440,5EME422,Choi-Conway,writer,2014,ZOPV89892507299830,high,hybrid,4,1,True
6441,418-QTP,"Spence, Baker and Williams",commercial,2021,WGKA87284331557880,normal,diesel,4,1,True
6442,408 TJX,Knapp Ltd,key,2007,HPUK52929995253246,high,hybrid,2,1,True
6443,546 UFU,Valdez PLC,natural,1999,TAYM01145683948638,normal,diesel,3,2,True
6444,2-41775,"Malone, Martin and Baker",here,1990,BWQI50452449981876,normal,diesel,6,2,True
6445,TWP 626,Ortiz and Sons,type,1992,MVAG29795837578553,high,electric,6,0,False
6446,35-LV33,Underwood-Woodward,front,2023,KTQI14870020678429,high,diesel,8,0,False
6447,LZK 905,Bryant-Powell,hour,2004,GRIQ41308911928210,high,hybrid,2,1,False
6448,2-62113,"Ross, Rich and Hicks",name,1992,WUUN56770550937710,high,electric,2,0,True
6449,EMT 127,"Vincent, Ho and Patterson",huge,2021,OVLC32042315829514,normal,hybrid,4,2,True
6450,0UA Y25,Rivera-Smith,little,1992,UQVE09448034492726,normal,electric,2,0,False
6451,HR 0746,Greer and Sons,skin,2000,TLYU91284357577399,high,diesel,3,0,False
6452,FLK0777,Henry-Brooks,doctor,2023,KJEJ20957203234209,high,diesel,6,2,True
6453,816 SYR,"Day, Bowers and Burns",season,1997,BQHG35703703497714,high,hybrid,2,2,False
6454,122048,Smith-Oconnor,apply,2023,SJTF84617431080503,high,electric,4,2,False
6455,62R KH0,"Lee, Chavez and Bennett",prepare,1995,GXKY23237760663792,normal,hybrid,8,1,False
6456,25Q 538,Mendez PLC,hear,2021,MLOV17539032635817,normal,electric,8,1,False
6457,QDW 583,Porter Ltd,yourself,1998,VLOQ62181680867741,normal,diesel,3,0,True
6458,4SJ 710,"Marquez, Sexton and Sanchez",art,2012,WSHG32919521121870,normal,diesel,4,2,False
6459,6-Y1863,"Munoz, Gordon and Hoffman",floor,1993,CMDB05625248464573,normal,electric,8,2,True
6460,839FGK,French Group,vote,2001,ROAJ32107507897180,normal,diesel,6,1,True
6461,J12 5HQ,"Silva, Simmons and Johnson",thank,2021,COZC53672441631703,high,electric,3,2,True
6462,X64 3VN,Jimenez-Garza,consider,2011,CSFT99721249956227,high,diesel,8,2,True
6463,7UT32,Schultz-Cruz,political,2012,MVUR81853896855661,normal,diesel,3,1,False
6464,R83-74R,Norris-Jones,person,1996,RKJJ82825279838613,high,hybrid,8,1,True
6465,1374,Barry PLC,travel,2014,VJVA70185805942221,high,diesel,6,2,False
6466,Y46-ZSS,"Clark, White and Chapman",participant,1996,MWYH91228882339953,normal,electric,4,1,True
6467,0NS 567,"Bentley, Macdonald and Hampton",gas,2016,ORNM46541910693212,normal,diesel,8,2,True
6468,C82-58R,"Carter, Atkins and Shepherd",thing,1992,DFQU45654889450722,normal,electric,4,0,True
6469,4-74970D,"Schroeder, Barnett and Francis",they,2007,ZJIZ44476271868630,normal,electric,4,2,False
6470,087BJS,"Hale, Miller and Pineda",relate,1990,BZAP21189961758055,normal,electric,2,1,False
6471,83-33287,"Rosales, Burns and Lane",something,2004,FYGW40206334764104,high,diesel,7,0,True
6472,735 ROZ,"Long, Jones and Carpenter",research,2007,TCQD61571369054774,high,diesel,8,1,False
6473,71CK7,Duncan Inc,city,1991,KLHL81083434810652,normal,diesel,4,1,True
6474,5QQ 570,"Weeks, Lane and Allen",budget,2007,SSJF67072366429936,normal,diesel,4,2,False
6475,6P S9549,Hill and Sons,popular,2013,YPSE30306628995254,normal,hybrid,3,1,True
6476,TXV W04,Cruz-Barrera,protect,2023,XRRS98369325579400,high,hybrid,3,2,False
6477,FWD8210,Ochoa-Carroll,wish,1994,FNJR92777686480562,high,hybrid,5,0,True
6478,Y64-LAH,Hunter-Bradley,threat,1993,IQJO88859858835014,high,hybrid,8,1,True
6479,855 QKO,Lopez-Lopez,evidence,2015,UBSS23662375757179,high,electric,8,2,False
6480,JNO-1097,Vasquez-Reeves,everybody,2002,TSOK68577368738394,high,hybrid,7,2,False
6481,N61 7YF,"Avila, Ford and Lewis",realize,2016,HBYB67320791475570,normal,diesel,3,1,True
6482,X19 1RN,Collins and Sons,pressure,1990,TQVR97586085815074,normal,hybrid,6,1,True
6483,63G•128,Howard-Johnson,which,2004,SXMZ80825084509824,normal,electric,2,2,False
6484,9R 63494,Gibson-Perez,court,1999,JGTP22976445393841,high,diesel,3,0,False
6485,5374 NI,Wilson and Sons,attention,2020,OVGX15847541564369,high,electric,8,2,True
6486,62N ZL9,Webb-Mcdonald,view,1991,EQLX20682524547853,normal,hybrid,2,2,False
6487,1-O2911,Gomez-Graves,certainly,1997,YDKQ39790373551497,normal,diesel,8,1,False
6488,OVF-9947,Lewis-Carney,new,2012,KGZY59585504472529,high,hybrid,7,2,False
6489,UJX 442,Gray-Allen,send,2023,AATO33888426326260,normal,hybrid,7,0,False
6490,76B R35,Smith Inc,operation,2010,AFKZ82243421797531,high,electric,7,1,False
6491,0CH 530,Larson LLC,game,2002,UEYH67683646451557,high,electric,3,2,False
6492,3U H0566,Richard-Nguyen,government,2011,GERB59881885085403,normal,electric,3,1,False
6493,310-KUE,Rogers-Richardson,agency,2022,JTAM10139930663579,high,diesel,2,0,True
6494,7G BK897,Riddle-Hughes,still,2021,TEQN37185442637169,high,hybrid,2,2,True
6495,0650,Mcdaniel-Peters,then,2006,HRUC14339500533714,normal,electric,8,2,True
6496,9B 0025W,Gardner-Nguyen,everybody,2000,ZAYY25066898585672,high,hybrid,2,1,True
6497,YIS-615,Flowers-Lloyd,pass,2023,YRMU17833707327116,high,electric,8,1,False
6498,23-I849,"Ward, Gray and Harris",from,2008,ORXU98083526202221,normal,hybrid,2,0,False
6499,GAK-2273,Evans LLC,other,2001,GQCZ48777343863422,normal,diesel,7,2,False
6500,6BV 998,"Stanley, Watson and Russo",throughout,1991,KKVX87686052664503,normal,hybrid,7,2,False
6501,408 GZE,Greene and Sons,new,2000,NVGP34755163590551,normal,hybrid,6,1,True
6502,P28 0TI,Moore and Sons,candidate,2012,WFSR44990377126550,high,diesel,8,0,True
6503,4D 4U2UWD,Poole-Castaneda,majority,2022,QWAF27063368910705,normal,hybrid,3,0,True
6504,692 KPH,Hansen Group,key,2010,XECE11837273120502,high,electric,4,0,True
6505,6QT X89,"Quinn, Wagner and Adams",speak,2013,ZJCW29593710866617,high,electric,5,0,False
6506,359-ABO,Wilson Inc,nor,2005,QZAI78960288003306,high,diesel,5,1,False
6507,EXU 430,Harris-Torres,number,2003,VRQQ31351758069471,high,diesel,7,2,False
6508,NKN 134,Smith-Moore,human,2006,GHEX00287218233481,normal,electric,4,2,True
6509,KE 05785,"Sharp, Brady and Wallace",without,2014,ZBSU41047273511767,high,diesel,8,1,True
6510,C04-XYJ,Cruz-Hurley,price,1993,FHEW50115708418146,high,diesel,7,2,True
6511,M64 9JL,"Tucker, Johnson and Fields",cut,2008,MNNF42087410418726,high,electric,8,2,False
6512,9QGN416,"Hart, Armstrong and Morales",project,2017,OBYJ88692431093413,high,electric,8,2,False
6513,T86 1EO,Lopez-Cox,consumer,1990,RTYL23319216719681,normal,electric,7,1,False
6514,KVE 036,"Williams, Torres and Wilson",together,2010,SIMF60871271584584,normal,electric,8,1,False
6515,054 BGU,"Thomas, Cuevas and Perry",top,2012,VMKB48279139513802,high,hybrid,4,2,True
6516,W79-33M,"Frazier, Newton and Silva",majority,1992,QCYA37420080852295,normal,electric,5,1,False
6517,CPL 115,Wagner and Sons,themselves,2000,LGYH23901779053042,normal,diesel,7,0,True
6518,0FR B01,"Cortez, Sullivan and Perez",exactly,1995,HGKO96110787435222,high,electric,7,1,False
6519,075 KBJ,Moore-Lee,PM,1998,KAYE19499674134414,high,electric,5,0,False
6520,SGT 152,"Porter, Nunez and Fields",culture,1993,JQEQ37528495111184,normal,electric,6,1,False
6521,SWT 078,"Moore, Hartman and Pearson",knowledge,2002,UCFD20993370803120,high,diesel,8,0,False
6522,KYL 666,Robinson Inc,score,2007,CMFQ42365822686055,high,diesel,2,0,False
6523,1FQ 912,Mueller Inc,remember,2003,ALWO93544744659133,high,electric,5,0,True
6524,784DSX,Waller Ltd,size,2009,ANWD49044730546420,high,hybrid,3,2,False
6525,4-8967T,Ward LLC,feeling,2004,GXCP35552381546026,high,diesel,2,0,False
6526,80J 101,Brooks Group,garden,2018,DHVA73575061835805,high,diesel,2,0,False
6527,XWS-767,Willis-Perkins,somebody,2007,EOHE51333715560073,high,diesel,4,0,False
6528,09H 0392,Bennett and Sons,wind,2023,WTXR42205910307330,high,diesel,6,0,True
6529,5QY3090,"Ashley, Martin and Park",major,2006,USQA60345578545743,high,diesel,3,2,False
6530,619-WMV,Simmons-Cooper,national,2007,QEIA81595107029961,normal,hybrid,2,1,True
6531,ES-1995,Manning and Sons,rather,2021,WFWF62482323370912,high,diesel,2,1,False
6532,K83 0QO,Hill Ltd,culture,1991,UZEN59546589055022,high,diesel,7,1,False
6533,5XFY 07,Irwin-Mayer,bit,1991,AGVZ56430409642489,high,electric,4,2,False
6534,EEC 343,Stone-Collins,structure,2006,QYPM30584375059090,normal,diesel,6,1,True
6535,132 XEL,Leonard-Perkins,apply,2006,HAMA70193488327447,high,diesel,8,2,True
6536,B25-84Q,Brown Group,wait,1995,XBUZ77717316742176,high,hybrid,4,1,True
6537,430 YUZ,"Fitzpatrick, Caldwell and Gordon",management,2000,IRGZ50030280645052,high,electric,4,2,True
6538,4MJ M27,Liu and Sons,she,2010,GWKS19850065772856,high,diesel,5,1,True
6539,909 MRK,Sims LLC,true,2009,DJVT46488755326769,normal,electric,3,2,True
6540,5GW 335,"Brown, Lee and Villegas",bar,2008,PJLC99451919681104,high,electric,6,0,True
6541,94-9710S,Howard-Sutton,nation,1996,JTLC55594399691424,high,electric,2,1,True
6542,7CX70,Lawson Group,fish,2019,MZYJ60665666952085,high,hybrid,2,1,False
6543,22-9326P,Roth Ltd,soon,2005,BRYT70669916321691,normal,hybrid,6,2,True
6544,1TO 341,Jenkins-Miller,behavior,2003,SBWM56516874926283,high,hybrid,5,0,True
